"line_type","anlys_id","glac_id","anlys_time","area","db_area","width","length","primeclass","min_elev","mean_elev","max_elev","src_date","rec_status","glac_name","wgms_id","local_id","glac_stat","subm_id","release_dt","proc_desc","rc_id","geog_area","chief_affl","loc_unc_x","loc_unc_y","glob_unc_x","glob_unc_y","submitters","analysts","bboxes","geog_area_rollup"
"pro_lake","61184.0","G282347E08858S","2007-04-15T08:00:00","1.0404","1.03451","0.0","0.0","0.0","4954.0","5230.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CCJF5","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.64494040000001, -8.856351400000001), (-77.6425116, -8.856351400000001), (-77.6425116, -8.855066599999999), (-77.64494040000001, -8.855066599999999), (-77.64494040000001, -8.856351400000001)]","South America"
"pro_lake","60835.0","G282338E08882S","2007-04-15T08:00:00","4.3353","4.3267","0.0","0.0","0.0","4802.0","5360.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CEH04","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.67533915, -8.86188555), (-77.66943985, -8.86188555), (-77.66943985, -8.85197345), (-77.67533915, -8.85197345), (-77.67533915, -8.86188555)]","South America"
"pro_lake","61203.0","G282439E09089S","2007-04-15T08:00:00","3.0321","3.01902","0.0","0.0","0.0","4570.0","5157.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CKG01","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.54048635, -9.09734965), (-77.53814664999999, -9.09734965), (-77.53814664999999, -9.09572935), (-77.54048635, -9.09572935), (-77.54048635, -9.09734965)]","South America"
"pro_lake","61097.0","G282435E09079S","2007-04-15T08:00:00","2.6064","2.61328","0.0","0.0","0.0","4843.0","5252.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1D371GLCE6","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.55812995, -9.0700247), (-77.55326905, -9.0700247), (-77.55326905, -9.0647513), (-77.55812995, -9.0647513), (-77.55812995, -9.0700247)]","South America"
"debris_cov","61098.0","G282433E09098S","2007-04-15T08:00:00","2.6937","2.68631","0.0","0.0","0.0","4629.0","5224.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CKF02","None","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.56875515, -9.10882165), (-77.56241585, -9.10882165), (-77.56241585, -9.09835735), (-77.56875515, -9.09835735), (-77.56875515, -9.10882165)]","South America"
"pro_lake","61102.0","G282464E09206S","2007-04-15T08:00:00","2.2824","2.29537","0.0","0.0","0.0","4655.0","5221.0","0.0","2005-08-28T15:33:04","okay","COCHCA","None","PE1P005CLAB1","None","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.55297309999999, -9.21482125), (-77.5454029, -9.21482125), (-77.5454029, -9.20935975), (-77.55297309999999, -9.20935975), (-77.55297309999999, -9.21482125)]","South America"
"pro_lake","60887.0","G282470E09222S","2007-04-15T08:00:00","6.408","6.40065","0.0","0.0","0.0","4477.0","5269.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CLAB2","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.5546898, -9.22324045), (-77.5525162, -9.22324045), (-77.5525162, -9.22105255), (-77.5546898, -9.22105255), (-77.5546898, -9.22324045)]","South America"
"pro_lake","61100.0","G282467E09172S","2007-04-15T08:00:00","1.1583","1.16091","0.0","0.0","0.0","4680.0","5042.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CKI01","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.54830875000002, -9.16448945), (-77.54037225, -9.16448945), (-77.54037225, -9.16005755), (-77.54830875000002, -9.16005755), (-77.54830875000002, -9.16448945)]","South America"
"pro_lake","60883.0","G282464E09183S","2007-04-15T08:00:00","2.07","2.07012","0.0","0.0","0.0","4685.0","5013.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CKK03","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.549937, -9.189087550000002), (-77.54217100000001, -9.189087550000002), (-77.54217100000001, -9.18155145), (-77.549937, -9.18155145), (-77.549937, -9.189087550000002)]","South America"
"pro_lake","61116.0","G282786E09828S","2007-04-15T08:00:00","1.0926","1.10203","0.0","0.0","0.0","4803.0","5183.0","0.0","2005-07-11T15:33:25","okay","None","None","PE1P005CWB05","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.225228, -9.8250949), (-77.222258, -9.8250949), (-77.222258, -9.822853100000001), (-77.225228, -9.822853100000001), (-77.225228, -9.8250949)]","South America"
"pro_lake","61078.0","G282384E08950S","2007-04-15T08:00:00","2.79","2.80673","0.0","0.0","0.0","4786.0","5154.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CFH03","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.6190912, -8.944319599999998), (-77.6154788, -8.944319599999998), (-77.6154788, -8.9363424), (-77.6190912, -8.9363424), (-77.6190912, -8.944319599999998)]","South America"
"debris_cov","61095.0","G282414E09082S","2007-04-15T08:00:00","10.2285","10.2171","0.0","0.0","0.0","4359.0","5401.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CIG03","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.60663415, -9.09689635), (-77.59600485, -9.09689635), (-77.59600485, -9.060368650000001), (-77.60663415, -9.060368650000001), (-77.60663415, -9.09689635)]","South America"
"debris_cov","61099.0","G282415E09115S","2007-04-15T08:00:00","8.6616","8.66475","0.0","0.0","0.0","4680.0","5400.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CKF01","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.58938305000001, -9.1295598), (-77.56372995000001, -9.1295598), (-77.56372995000001, -9.097004199999999), (-77.58938305000001, -9.097004199999999), (-77.58938305000001, -9.1295598)]","South America"
"debris_cov","61198.0","G282482E09192S","2007-04-15T08:00:00","4.1373","4.14961","0.0","0.0","0.0","4379.0","5175.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1D371GHB04","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.51906435000001, -9.187660049999998), (-77.51126865, -9.187660049999998), (-77.51126865, -9.17401895), (-77.51906435000001, -9.17401895), (-77.51906435000001, -9.187660049999998)]","South America"
"pro_lake","61101.0","G282496E09203S","2007-04-15T08:00:00","2.7342","2.73557","0.0","0.0","0.0","4697.0","5122.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1D371GGCC1","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.50178505, -9.20237505), (-77.49615195, -9.20237505), (-77.49615195, -9.19876595), (-77.50178505, -9.19876595), (-77.50178505, -9.20237505)]","South America"
"pro_lake","60886.0","G282489E09215S","2007-04-15T08:00:00","1.4562","1.44872","0.0","0.0","0.0","4679.0","5171.0","0.0","2005-08-28T15:33:04","okay","None","None","None","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.50103254999999, -9.214422650000001), (-77.50029444999998, -9.214422650000001), (-77.50029444999998, -9.21352835), (-77.50103254999999, -9.21352835), (-77.50103254999999, -9.214422650000001)]","South America"
"pro_lake","60902.0","G282528E09264S","2007-04-15T08:00:00","1.998","1.98793","0.0","0.0","0.0","4685.0","5583.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1D371GGBA2","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.46456574999999, -9.2567067), (-77.45574924999998, -9.2567067), (-77.45574924999998, -9.245713299999998), (-77.46456574999999, -9.245713299999998), (-77.46456574999999, -9.2567067)]","South America"
"pro_lake","60893.0","G282513E09244S","2007-04-15T08:00:00","3.5784","3.56157","0.0","0.0","0.0","4517.0","5345.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1D371GGCB3","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.48958305, -9.231080450000002), (-77.48762395, -9.231080450000002), (-77.48762395, -9.22944255), (-77.48958305, -9.22944255), (-77.48958305, -9.231080450000002)]","South America"
"pro_lake","61231.0","G282510E09283S","2007-04-15T08:00:00","2.1222","2.10903","0.0","0.0","0.0","4758.0","5211.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CMAB3","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.50807189999999, -9.287920549999999), (-77.4998901, -9.287920549999999), (-77.4998901, -9.284608449999999), (-77.50807189999999, -9.284608449999999), (-77.50807189999999, -9.287920549999999)]","South America"
"pro_lake","61176.0","G282556E09273S","2007-04-15T08:00:00","3.456","3.45269","0.0","0.0","0.0","4503.0","5121.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CMC04","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.45488630000001, -9.28567115), (-77.4505237, -9.28567115), (-77.4505237, -9.27675785), (-77.45488630000001, -9.27675785), (-77.45488630000001, -9.28567115)]","South America"
"pro_lake","61213.0","G282382E08881S","2007-04-15T08:00:00","4.3263","4.32458","0.0","0.0","0.0","4485.0","5169.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CFF03","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.63231219999999, -8.88974755), (-77.6208018, -8.88974755), (-77.6208018, -8.88592945), (-77.63231219999999, -8.88592945), (-77.63231219999999, -8.88974755)]","South America"
"debris_cov","61059.0","G282308E08901S","2007-04-15T08:00:00","3.0996","3.09309","0.0","0.0","0.0","4660.0","5155.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CFCB3","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.70256375000001, -8.91197965), (-77.68701524999999, -8.91197965), (-77.68701524999999, -8.89889735), (-77.70256375000001, -8.89889735), (-77.70256375000001, -8.91197965)]","South America"
"debris_cov","61061.0","G282330E08901S","2007-04-15T08:00:00","1.7064","1.70933","0.0","0.0","0.0","4644.0","5026.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CFE03","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","60","60","100","100","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.67441550000001, -8.91102635), (-77.6661765, -8.91102635), (-77.6661765, -8.90140465), (-77.67441550000001, -8.90140465), (-77.67441550000001, -8.91102635)]","South America"
"pro_lake","61015.0","G282683E09587S","2007-04-15T08:00:00","1.7703","1.77328","0.0","0.0","0.0","4655.0","5130.0","0.0","2005-07-11T15:33:25","okay","None","None","PE1P005CTCA2","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.32620465, -9.597974), (-77.32498034999999, -9.597974), (-77.32498034999999, -9.596478), (-77.32620465, -9.596478), (-77.32620465, -9.597974)]","South America"
"pro_lake","61217.0","G282650E09398S","2007-04-15T08:00:00","1.1979","1.19668","0.0","0.0","0.0","4720.0","5297.0","0.0","2005-07-11T15:33:25","okay","None","None","PE1P005CQCB4","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.35508709999999, -9.41444305), (-77.35259889999999, -9.41444305), (-77.35259889999999, -9.40744595), (-77.35508709999999, -9.40744595), (-77.35508709999999, -9.41444305)]","South America"
"pro_lake","60956.0","G282631E09384S","2007-04-15T08:00:00","5.6718","5.67903","0.0","0.0","0.0","4592.0","5327.0","0.0","2005-08-28T15:33:04","okay","None","None","PE1P005CQAB5","exists","489.0","2008-04-08T00:00:00","ASTER imagery: 2 ASTER images acquired in Aug 2005 by special Data
Acquisition Request (DAR); GLIMS gains; high contrast; minimal cloud
cover; end of the ablation season. Some areas in the NW of Cordillera
Blanca not covered by this scene. I used L1B lev","524.0","Cordillera Blanca, Peru","IRD (UR R032 Great Ice)","15","15","30","30","Racoviteanu, Adina","Racoviteanu, Adina","[(-77.38355840000001, -9.400524950000001), (-77.3735396, -9.400524950000001), (-77.3735396, -9.389350050000001), (-77.38355840000001, -9.389350050000001), (-77.38355840000001, -9.400524950000001)]","South America"
